employeeId,date,hours,jobTitleCode,payTypeCode
691a0baf4768f544d43f8577,2026-05-31,1.98,10,3
691a0baf4768f544d43f8577,2026-06-01,5.71,10,3
61d34b769d1842018a6dab4c,2026-05-31,2,10,3
61d34b769d1842018a6dab4c,2026-06-01,5.52,10,3
61afe698d8527b018498632f,2026-05-31,1.98,10,3
61afe698d8527b018498632f,2026-06-01,5.41,10,3
6918d8b64768f544d43ead09,2026-06-01,7.87,9,3
65ad25c646c0645699c60907,2026-06-01,7.57,9,3
65ad25c646c0645699c60907,2026-06-02,7.39,9,3
60356dad72aa500016d568fd,2026-06-02,2.17,9,3
60356dad72aa500016d568fd,2026-06-03,5.5,9,3
6111c08d7f9b1e0166c65c2f,2026-06-03,7.67,9,3
61d34b769d1842018a6dab4c,2026-06-03,7.74,10,3
621f7a85ca16ef01aace573d,2026-06-03,7.57,9,3
61cc8943711df4018ae69d05,2026-06-03,1.88,10,3
61cc8943711df4018ae69d05,2026-06-04,5.61,10,3
621f7a85ca16ef01aace573d,2026-06-04,7.72,9,3
68c5b1cf3f5d966d2743ac2d,2026-06-04,2.03,9,3
68c5b1cf3f5d966d2743ac2d,2026-06-05,6.07,9,3
649409bbfdebe497ce0a4f6b,2026-06-04,1.93,9,3
649409bbfdebe497ce0a4f6b,2026-06-05,5.52,9,3
61cc8943711df4018ae69d05,2026-06-04,1.85,10,3
61cc8943711df4018ae69d05,2026-06-05,5.64,10,3
61afe698d8527b018498632f,2026-06-04,1.8,10,3
61afe698d8527b018498632f,2026-06-05,5.27,10,3
65ad25c646c0645699c60907,2026-06-05,11.52,9,3
6111c08d7f9b1e0166c65c2f,2026-06-05,7.37,9,3
61d34b769d1842018a6dab4c,2026-06-05,7.44,10,3
61afe698d8527b018498632f,2026-06-05,7.15,10,3
61cc8943711df4018ae69d05,2026-06-05,1.7,10,3
61cc8943711df4018ae69d05,2026-06-06,5.84,10,3
6111c08d7f9b1e0166c65c2f,2026-06-05,2.08,9,3
6111c08d7f9b1e0166c65c2f,2026-06-06,5.66,9,3
61afe698d8527b018498632f,2026-06-05,1.93,10,3
61afe698d8527b018498632f,2026-06-06,5.49,10,3
61d34b769d1842018a6dab4c,2026-06-06,7.54,10,3
61afe698d8527b018498632f,2026-06-06,6.67,10,3
60356dad72aa500016d568fd,2026-06-06,6.92,9,3
61d34b769d1842018a6dab4c,2026-06-06,1.97,10,3
61d34b769d1842018a6dab4c,2026-06-07,5.62,10,3
6111c08d7f9b1e0166c65c2f,2026-06-06,2.17,9,3
6111c08d7f9b1e0166c65c2f,2026-06-07,5.63,9,3
61afe698d8527b018498632f,2026-06-06,1.98,10,3
61afe698d8527b018498632f,2026-06-07,5.34,10,3
60356dad72aa500016d568fd,2026-06-07,7.17,9,3
6111c08d7f9b1e0166c65c2f,2026-06-07,2.13,9,3
6111c08d7f9b1e0166c65c2f,2026-06-08,5.52,9,3
61afe698d8527b018498632f,2026-06-07,1.75,10,3
61afe698d8527b018498632f,2026-06-08,4.99,10,3
6918d8b64768f544d43ead09,2026-06-08,7.75,9,3
61afe698d8527b018498632f,2026-06-08,7.22,10,3
60356dad72aa500016d568fd,2026-06-08,7.39,9,3
66188276b44011b92c8e421d,2026-06-08,0.72,10,3
66188276b44011b92c8e421d,2026-06-09,5.93,10,3
61afe698d8527b018498632f,2026-06-08,1.98,10,3
61afe698d8527b018498632f,2026-06-09,5.02,10,3
61dcbc7b1f1796018ae5df47,2026-06-09,7.59,9,3
621f7a85ca16ef01aace573d,2026-06-09,7.67,9,3
6111c08d7f9b1e0166c65c2f,2026-06-09,2.1,9,3
6111c08d7f9b1e0166c65c2f,2026-06-10,5.5,9,3
60356dad72aa500016d568fd,2026-06-10,7.92,9,3
61afe698d8527b018498632f,2026-06-10,7.34,10,3
61afe698d8527b018498632f,2026-06-10,2,10,3
61afe698d8527b018498632f,2026-06-11,4.75,10,3
62e5cf35af382a01b9bc8166,2026-06-11,7.75,10,3
649409bbfdebe497ce0a4f6b,2026-06-11,2.03,9,3
649409bbfdebe497ce0a4f6b,2026-06-12,5.72,9,3
646dd20d4107b99bc1b5121c,2026-06-11,2.15,10,3
646dd20d4107b99bc1b5121c,2026-06-12,5.47,10,3
61afe698d8527b018498632f,2026-06-11,1.8,10,3
61afe698d8527b018498632f,2026-06-12,5.72,10,3
60356dad72aa500016d568fd,2026-06-12,7.44,9,3
621f7a85ca16ef01aace573d,2026-06-12,8.72,9,3
61afe698d8527b018498632f,2026-06-12,7.62,10,3
60356dad72aa500016d568fd,2026-06-12,1.93,9,3
60356dad72aa500016d568fd,2026-06-13,5.66,9,3
61afe698d8527b018498632f,2026-06-12,1.98,10,3
61afe698d8527b018498632f,2026-06-13,5.46,10,3
65ad25c646c0645699c60907,2026-06-13,7.5,9,3
67ca25c9e0766ed26a76b0aa,2026-06-13,6.45,10,3
62e5cf35af382a01b9bc8166,2026-06-13,7.59,10,3
65ad25c646c0645699c60907,2026-06-13,7.87,9,3
61afe698d8527b018498632f,2026-06-13,7.39,10,3
62e5cf35af382a01b9bc8166,2026-06-13,1.6,10,3
62e5cf35af382a01b9bc8166,2026-06-14,5.54,10,3
61afe698d8527b018498632f,2026-06-13,1.97,10,3
61afe698d8527b018498632f,2026-06-14,5.53,10,3
65ad25c646c0645699c60907,2026-06-14,7.35,9,3
62e5cf35af382a01b9bc8166,2026-06-14,7.69,10,3
61afe698d8527b018498632f,2026-06-14,6.64,10,3
62e5cf35af382a01b9bc8166,2026-06-14,1.97,10,3
62e5cf35af382a01b9bc8166,2026-06-15,5.5,10,3
60356dad72aa500016d568fd,2026-06-15,7.64,9,3
6953046990b29aa86f3e5969,2026-06-15,1.95,10,3
6953046990b29aa86f3e5969,2026-06-16,6.27,10,3
621f7a85ca16ef01aace573d,2026-06-16,7.77,9,3
64044518b57721d93ee27e6c,2026-06-16,7.4,9,3
60356dad72aa500016d568fd,2026-06-16,2.05,9,3
60356dad72aa500016d568fd,2026-06-17,5.59,9,3
61afe698d8527b018498632f,2026-06-16,2.17,10,3
61afe698d8527b018498632f,2026-06-17,5.38,10,3
61dcbc7b1f1796018ae5df47,2026-06-17,7.79,9,3
621f7a85ca16ef01aace573d,2026-06-17,8.49,9,3
61afe698d8527b018498632f,2026-06-17,7.5,10,3
61afe698d8527b018498632f,2026-06-17,1.97,10,3
61afe698d8527b018498632f,2026-06-18,4.88,10,3
60356dad72aa500016d568fd,2026-06-18,7.49,9,3
621f7a85ca16ef01aace573d,2026-06-18,7.9,9,3
61d34b769d1842018a6dab4c,2026-06-18,7.64,10,3
60356dad72aa500016d568fd,2026-06-18,2.15,9,3
60356dad72aa500016d568fd,2026-06-19,5.57,9,3
61afe698d8527b018498632f,2026-06-18,2.05,10,3
61afe698d8527b018498632f,2026-06-19,5.4,10,3
61afe698d8527b018498632f,2026-06-19,7.29,10,3
61afe698d8527b018498632f,2026-06-19,1.98,10,3
61afe698d8527b018498632f,2026-06-20,5.39,10,3
61d000badbba6d018aa22a25,2026-06-20,7.59,9,3
68609cb98a9048641277825b,2026-06-20,8.79,40,3
61d34b769d1842018a6dab4c,2026-06-20,7.55,10,3
66823b480c8bae033d2b42db,2026-06-20,7.67,9,3
61d000badbba6d018aa22a25,2026-06-20,7.75,9,3
64044518b57721d93ee27e6c,2026-06-20,7.62,9,3
61d34b769d1842018a6dab4c,2026-06-20,2.05,10,3
61d34b769d1842018a6dab4c,2026-06-21,5.5,10,3
64044518b57721d93ee27e6c,2026-06-20,2.03,9,3
64044518b57721d93ee27e6c,2026-06-21,5.72,9,3
68609cb98a9048641277825b,2026-06-21,8.09,40,3
68b90f553f5d966d277ee53f,2026-06-21,6.9,40,3
61d000badbba6d018aa22a25,2026-06-21,7.6,9,3
683c8a662635b972aaa708a8,2026-06-21,7.52,40,3
66823b480c8bae033d2b42db,2026-06-21,7.69,9,3
61d000badbba6d018aa22a25,2026-06-21,7.64,9,3
64044518b57721d93ee27e6c,2026-06-21,7.29,9,3
61d34b769d1842018a6dab4c,2026-06-21,2.17,10,3
61d34b769d1842018a6dab4c,2026-06-22,5.52,10,3
64044518b57721d93ee27e6c,2026-06-21,2.13,9,3
64044518b57721d93ee27e6c,2026-06-22,5.61,9,3
61afe698d8527b018498632f,2026-06-22,7.44,10,3
61dcbc7b1f1796018ae5df47,2026-06-22,8.4,9,3
60356dad72aa500016d568fd,2026-06-22,7.79,9,3
61d34b769d1842018a6dab4c,2026-06-23,7.57,10,3
621f7a85ca16ef01aace573d,2026-06-23,7.77,9,3
61d34b769d1842018a6dab4c,2026-06-23,1.97,10,3
61d34b769d1842018a6dab4c,2026-06-24,5.5,10,3
61afe698d8527b018498632f,2026-06-23,2.07,10,3
61afe698d8527b018498632f,2026-06-24,5.37,10,3
68609cb98a9048641277825b,2026-06-24,10.09,40,3
61d34b769d1842018a6dab4c,2026-06-24,7.54,10,3
621f7a85ca16ef01aace573d,2026-06-24,8.05,9,3
61afe698d8527b018498632f,2026-06-24,7.1,10,3
61d34b769d1842018a6dab4c,2026-06-24,2,10,3
61d34b769d1842018a6dab4c,2026-06-25,5.5,10,3
61afe698d8527b018498632f,2026-06-24,1.98,10,3
61afe698d8527b018498632f,2026-06-25,4.86,10,3
60356dad72aa500016d568fd,2026-06-25,7.57,9,3
61d34b769d1842018a6dab4c,2026-06-25,7.25,10,3
61d34b769d1842018a6dab4c,2026-06-25,2,10,3
61d34b769d1842018a6dab4c,2026-06-26,5.52,10,3
61afe698d8527b018498632f,2026-06-25,2,10,3
61afe698d8527b018498632f,2026-06-26,5.37,10,3
61dcbc7b1f1796018ae5df47,2026-06-26,7.89,9,3
621f7a85ca16ef01aace573d,2026-06-26,7.8,9,3
61afe698d8527b018498632f,2026-06-26,7.44,10,3
61afe698d8527b018498632f,2026-06-26,1.98,10,3
61afe698d8527b018498632f,2026-06-27,5.47,10,3
68609cb98a9048641277825b,2026-06-27,7.57,40,3
66823b480c8bae033d2b42db,2026-06-27,7.6,9,3
61d34b769d1842018a6dab4c,2026-06-27,7.47,10,3
65ad25c646c0645699c60907,2026-06-27,7.3,9,3
61d34b769d1842018a6dab4c,2026-06-27,1.98,10,3
61d34b769d1842018a6dab4c,2026-06-28,5.51,10,3
64af1614deef5579a8683a30,2026-06-27,2.08,10,3
64af1614deef5579a8683a30,2026-06-28,5.51,10,3
65ad25c646c0645699c60907,2026-06-27,1.98,9,3
65ad25c646c0645699c60907,2026-06-28,5.84,9,3
68609cb98a9048641277825b,2026-06-28,8.92,40,3
6111c08d7f9b1e0166c65c2f,2026-06-28,7.32,9,3
68b90f553f5d966d277ee53f,2026-06-28,8.12,40,3
61afe698d8527b018498632f,2026-06-28,7.39,10,3
65ad25c646c0645699c60907,2026-06-28,7.49,9,3
61d34b769d1842018a6dab4c,2026-06-28,2.17,10,3
61d34b769d1842018a6dab4c,2026-06-29,5.47,10,3
61afe698d8527b018498632f,2026-06-28,1.98,10,3
61afe698d8527b018498632f,2026-06-29,5.51,10,3
60356dad72aa500016d568fd,2026-06-29,7.72,9,3
61d34b769d1842018a6dab4c,2026-06-29,4.15,10,3
61d34b769d1842018a6dab4c,2026-06-30,5.5,10,3
61afe698d8527b018498632f,2026-06-29,1.82,10,3
61afe698d8527b018498632f,2026-06-30,5.07,10,3
68609cb98a9048641277825b,2026-06-30,8.65,40,3
60356dad72aa500016d568fd,2026-06-30,7.55,9,3
61afe698d8527b018498632f,2026-06-30,7.32,10,3
621f7a85ca16ef01aace573d,2026-06-30,7.62,9,3
60356dad72aa500016d568fd,2026-06-30,2,9,3
60356dad72aa500016d568fd,2026-07-01,5.69,9,3
61afe698d8527b018498632f,2026-06-30,1.98,10,3
61afe698d8527b018498632f,2026-07-01,5.02,10,3
